試合ID,フレーム番号,ホームアウェイF,システムターゲットID,背番号,座標X,座標Y,時速
0001,713,1,10003,3,-30.979,7.3526,0.013
0001,713,2,20003,3,-2.0883,16.8064,0.0
0001,713,1,10004,4,-30.316,-12.2594,0.117
0001,713,2,20004,4,-1.6947,-15.2994,0.001
0001,713,1,10005,5,-30.953,16.3053,0.043
0001,713,2,20005,5,-14.366,7.084,0.001
0001,713,1,10006,6,-30.5522,0.2228,0.021
0001,713,2,20006,6,-14.8376,-7.1801,0.049
0001,713,1,10007,7,-25.3654,-4.5951,0.13
0001,713,2,20007,7,-14.9141,18.0413,0.2
0001,713,1,10008,8,-25.3793,8.6747,0.006
0001,713,2,20008,8,-19.1884,-12.5536,0.052
0001,713,1,10009,9,-16.1324,-20.0814,0.0
0001,713,2,20009,9,-27.8748,18.9555,0.066
0001,713,1,10010,10,-22.0261,18.5683,0.291
0001,713,2,20010,10,-24.9498,1.2877,0.115
0001,713,1,10011,11,-21.0079,-1.4387,0.155
0001,713,2,20011,11,-18.9411,6.7026,0.236
0001,727,0,0,0,-33.1019,4.3556,0.907
0001,727,1,10001,1,-49.6888,1.5668,0.023
0001,727,2,20001,1,19.4937,-3.8128,0.0
0001,727,1,10002,2,-36.3985,-2.1594,0.386
0001,727,2,20002,2,-1.5581,0.9416,0.0
0001,727,1,10003,3,-32.9885,5.1774,0.004
0001,727,2,20003,3,-2.243,17.2958,0.093
0001,727,1,10004,4,-35.7605,-10.9633,0.322
0001,727,2,20004,4,-2.3494,-15.627,0.0
0001,727,1,10005,5,-35.9785,14.2375,0.186
0001,727,2,20005,5,-8.8095,8.4932,0.257
0001,727,1,10006,6,-31.6351,0.3968,0.0
0001,727,2,20006,6,-18.0377,-4.7563,0.064
0001,727,1,10007,7,-28.1157,-2.4603,0.157
0001,727,2,20007,7,-11.5426,18.6868,0.196
0001,727,1,10008,8,-29.917,6.3321,0.045
0001,727,2,20008,8,-18.3384,-11.911,0.083
0001,727,1,10009,9,-18.0969,-17.2803,0.164
0001,727,2,20009,9,-30.0342,17.9095,0.06
0001,727,1,10010,10,-19.5203,21.0865,0.266
0001,727,2,20010,10,-24.9621,0.341,0.081
0001,727,1,10011,11,-24.3003,0.8967,0.001
0001,727,2,20011,11,-23.3684,7.1431,0.093
0001,731,0,0,0,-31.825,1.1873,1.248
0001,731,1,10001,1,-49.689,0.9984,0.236
0001,731,2,20001,1,19.4938,-3.8128,0.0
0001,731,1,10002,2,-37.0522,-1.9165,0.013
0001,731,2,20002,2,-1.5581,0.9415,0.0
0001,731,1,10003,3,-33.6546,4.7043,0.121
0001,731,2,20003,3,-2.1189,18.0347,0.02
0001,731,1,10004,4,-36.7597,-11.2936,0.018
0001,731,2,20004,4,-2.1943,-14.8703,0.033
0001,731,1,10005,5,-36.5918,14.099,0.021
0001,731,2,20005,5,-7.4068,8.1444,0.163
0001,731,1,10006,6,-32.0856,0.479,0.013
0001,731,2,20006,6,-17.1038,-4.2556,0.031
0001,731,1,10007,7,-28.2632,-3.2967,0.079
0001,731,2,20007,7,-10.0947,19.0998,0.03
0001,731,1,10008,8,-29.9875,7.4748,0.154
0001,731,2,20008,8,-17.8502,-12.1067,0.014
0001,731,1,10009,9,-17.3542,-15.37,0.113
0001,731,2,20009,9,-29.3548,17.9231,0.081
0001,731,1,10010,10,-17.6518,22.8616,0.252
0001,731,2,20010,10,-24.8501,-0.0973,0.056
0001,731,1,10011,11,-24.0495,1.1816,0.176
0001,731,2,20011,11,-22.7145,6.8317,0.046
0001,742,0,0,0,-20.6461,18.7834,1.314
0001,742,1,10001,1,-45.5452,2.1221,0.054
0001,742,2,20001,1,19.6892,-1.9136,0.173
0001,742,1,10002,2,-36.6405,-1.5745,0.041
0001,742,2,20002,2,-1.4577,1.2397,0.013
0001,742,1,10003,3,-33.0535,8.1642,0.157
0001,742,2,20003,3,-1.1164,20.7935,0.125
0001,742,1,10004,4,-35.1985,-9.6322,0.029
0001,742,2,20004,4,-2.2778,-14.0191,0.0
0001,742,1,10005,5,-34.7684,17.1843,0.045
0001,742,2,20005,5,-6.4249,8.4792,0.24
0001,742,1,10006,6,-32.2604,1.5748,0.014
0001,742,2,20006,6,-15.0939,-1.3873,0.221
0001,742,1,10007,7,-27.643,-0.1815,0.21
0001,742,2,20007,7,-13.5446,21.0895,0.31
0001,742,1,10008,8,-29.5935,9.1005,0.059
0001,742,2,20008,8,-17.7898,-11.1783,0.292
0001,742,1,10009,9,-15.8503,-13.5142,0.185
0001,742,2,20009,9,-21.2294,18.6878,0.425
0001,742,1,10010,10,-20.3735,19.1381,0.122
0001,742,2,20010,10,-26.2304,1.0192,0.163
0001,742,1,10011,11,-23.7509,4.3734,0.17
0001,742,2,20011,11,-22.3485,7.4123,0.117
0001,749,0,0,0,-16.5012,25.1133,0.78
0001,749,1,10001,1,-44.1915,3.4766,0.196
0001,749,2,20001,1,19.9172,-0.0973,0.239
0001,749,1,10002,2,-34.7549,-0.2467,0.09
0001,749,2,20002,2,-0.4036,2.832,0.108
0001,749,1,10003,3,-34.7841,12.0748,0.461
0001,749,2,20003,3,-0.6829,21.5479,0.16
0001,749,1,10004,4,-33.8588,-9.0381,0.139
0001,749,2,20004,4,-2.2779,-14.0187,0.0
0001,749,1,10005,5,-33.6239,19.1049,0.09
0001,749,2,20005,5,-9.0291,12.2764,0.269
0001,749,1,10006,6,-32.0482,2.2098,0.072
0001,749,2,20006,6,-14.3987,2.5646,0.275
0001,749,1,10007,7,-26.2522,1.6689,0.011
0001,749,2,20007,7,-16.173,24.5465,0.304
0001,749,1,10008,8,-28.699,10.9636,0.138
0001,749,2,20008,8,-18.4744,-9.6287,0.004
0001,749,1,10009,9,-16.4926,-11.4765,0.183
0001,749,2,20009,9,-21.3048,19.1454,0.086
0001,749,1,10010,10,-20.4268,19.6636,0.22
0001,749,2,20010,10,-26.2944,2.2674,0.005
0001,749,1,10011,11,-23.3895,6.8705,0.207
0001,749,2,20011,11,-23.4992,10.7247,0.205
0001,753,0,0,0,-17.1946,25.6395,1.068
0001,753,1,10001,1,-43.8214,4.3452,0.164
0001,753,2,20001,1,20.4176,3.6798,0.402
0001,753,1,10002,2,-33.996,0.3137,0.149
0001,753,2,20002,2,-0.3145,2.974,0.003
0001,753,1,10003,3,-34.2807,13.3927,0.324
0001,753,2,20003,3,-0.4789,22.7137,0.151
0001,753,1,10004,4,-32.522,-8.5722,0.061
0001,753,2,20004,4,-2.2779,-14.0187,0.0
0001,753,1,10005,5,-33.2554,21.0835,0.246
0001,753,2,20005,5,-9.1309,14.8805,0.203
0001,753,1,10006,6,-31.6023,3.2428,0.195
0001,753,2,20006,6,-14.3815,3.0224,0.008
0001,753,1,10007,7,-25.5232,2.0009,0.022
0001,753,2,20007,7,-17.3133,26.2986,0.102
0001,753,1,10008,8,-27.818,12.1976,0.174
0001,753,2,20008,8,-18.3939,-8.8454,0.196
0001,753,1,10009,9,-16.4889,-9.6896,0.192
0001,753,2,20009,9,-21.7689,19.6887,0.085
0001,753,1,10010,10,-20.3907,23.0853,0.33
0001,753,2,20010,10,-26.6795,2.8409,0.24
0001,753,1,10011,11,-23.1746,7.8242,0.13
0001,753,2,20011,11,-24.2006,12.2244,0.14
0001,761,0,0,0,-11.6858,15.0205,1.147
0001,761,1,10001,1,-42.9535,4.3354,0.059
0001,761,2,20001,1,20.5145,4.3265,0.0
0001,761,1,10002,2,-31.1625,1.2127,0.173
0001,761,2,20002,2,1.8809,4.9588,0.275
0001,761,1,10003,3,-31.9183,14.6377,0.205
0001,761,2,20003,3,1.2381,21.3826,0.049
0001,761,1,10004,4,-30.1148,-8.2821,0.149
0001,761,2,20004,4,-1.222,-11.5712,0.168
0001,761,1,10005,5,-30.9051,22.4379,0.127
0001,761,2,20005,5,-10.8826,15.0242,0.016
0001,761,1,10006,6,-30.6109,6.1115,0.056
0001,761,2,20006,6,-13.0168,3.6634,0.017
0001,761,1,10007,7,-23.487,2.1994,0.19
0001,761,2,20007,7,-15.1463,23.6722,0.221
0001,761,1,10008,8,-25.625,13.7538,0.153
0001,761,2,20008,8,-19.6311,-5.6903,0.276
0001,761,1,10009,9,-15.9547,-9.8448,0.19
0001,761,2,20009,9,-21.7124,20.3981,0.226
0001,761,1,10010,10,-18.2081,25.0428,0.033
0001,761,2,20010,10,-29.3491,5.6613,0.014
0001,761,1,10011,11,-20.2551,8.9681,0.418
0001,761,2,20011,11,-24.7397,14.4935,0.168
0001,768,0,0,0,-24.3584,20.5612,1.518
0001,768,1,10001,1,-43.9726,3.9447,0.122
0001,768,2,20001,1,20.5145,4.3269,0.0
0001,768,1,10002,2,-31.1369,0.7959,0.153
0001,768,2,20002,2,3.1194,5.5848,0.002
0001,768,1,10003,3,-31.8315,15.3703,0.133
0001,768,2,20003,3,0.4719,22.3329,0.024
0001,768,1,10004,4,-28.934,-8.2218,0.199
0001,768,2,20004,4,-1.1287,-11.3003,0.0
0001,768,1,10005,5,-31.885,22.751,0.067
0001,768,2,20005,5,-12.7881,16.6228,0.235
0001,768,1,10006,6,-30.7414,6.8167,0.057
0001,768,2,20006,6,-14.4238,4.7561,0.084
0001,768,1,10007,7,-24.4962,2.2913,0.24
0001,768,2,20007,7,-16.077,23.0876,0.286
0001,768,1,10008,8,-27.1089,15.4955,0.303
0001,768,2,20008,8,-19.4163,-3.2443,0.029
0001,768,1,10009,9,-16.4892,-10.1207,0.077
0001,768,2,20009,9,-24.8534,20.8623,0.31
0001,768,1,10010,10,-20.4502,23.8521,0.331
0001,768,2,20010,10,-28.412,6.2451,0.003
0001,768,1,10011,11,-19.3365,10.4146,0.319
0001,768,2,20011,11,-22.0253,14.3996,0.249
0001,772,0,0,0,-24.8021,20.1752,0.931
0001,772,1,10001,1,-45.5341,3.9717,0.244
0001,772,2,20001,1,20.5145,4.3269,0.0
0001,772,1,10002,2,-31.999,2.2197,0.228
0001,772,2,20002,2,2.7991,5.3186,0.172
0001,772,1,10003,3,-32.3769,15.7079,0.016
0001,772,2,20003,3,0.4496,22.3645,0.001
0001,772,1,10004,4,-30.902,-6.0344,0.246
0001,772,2,20004,4,-1.1286,-11.2999,0.0
0001,772,1,10005,5,-32.398,22.4859,0.043
0001,772,2,20005,5,-14.4446,16.8428,0.064
0001,772,1,10006,6,-30.9882,7.4148,0.054
0001,772,2,20006,6,-14.2735,6.7945,0.215
0001,772,1,10007,7,-26.2101,3.143,0.262
0001,772,2,20007,7,-19.148,24.6938,0.306
0001,772,1,10008,8,-27.9791,16.1331,0.083
0001,772,2,20008,8,-17.262,-4.1863,0.292
0001,772,1,10009,9,-17.4163,-9.524,0.249
0001,772,2,20009,9,-24.8377,20.8591,0.019
0001,772,1,10010,10,-23.3498,22.331,0.34
0001,772,2,20010,10,-29.1266,6.5624,0.094
0001,772,1,10011,11,-22.6031,11.4838,0.429
0001,772,2,20011,11,-22.7733,14.6467,0.331
0001,780,0,0,0,-13.661,14.6311,0.951
0001,780,1,10001,1,-44.7209,3.6973,0.252
0001,780,2,20001,1,20.5145,4.3269,0.0
0001,780,1,10002,2,-30.8883,2.1862,0.159
0001,780,2,20002,2,1.7432,5.4591,0.11
0001,780,1,10003,3,-31.385,15.476,0.097
0001,780,2,20003,3,0.3717,21.5861,0.009
0001,780,1,10004,4,-30.7618,-6.6167,0.159
0001,780,2,20004,4,-1.7848,-11.2177,0.024
0001,780,1,10005,5,-31.0395,22.9882,0.123
0001,780,2,20005,5,-13.439,15.3771,0.014
0001,780,1,10006,6,-30.214,7.8713,0.057
0001,780,2,20006,6,-14.239,7.139,0.0
0001,780,1,10007,7,-25.6473,2.5731,0.183
0001,780,2,20007,7,-19.3501,26.7388,0.158
0001,780,1,10008,8,-25.7107,16.5413,0.226
0001,780,2,20008,8,-16.6226,-3.4733,0.062
0001,780,1,10009,9,-17.5851,-9.5425,0.018
0001,780,2,20009,9,-25.5352,22.0297,0.297
0001,780,1,10010,10,-22.1185,22.3927,0.21
0001,780,2,20010,10,-29.2865,6.6327,0.0
0001,780,1,10011,11,-22.5054,12.9417,0.397
0001,780,2,20011,11,-24.8124,15.7586,0.051
0001,783,0,0,0,-15.6553,6.9659,2.327
0001,783,1,10001,1,-43.4749,3.4584,0.07
0001,783,2,20001,1,20.5145,4.3269,0.0
0001,783,1,10002,2,-30.0146,1.9205,0.063
0001,783,2,20002,2,1.2549,5.733,0.172
0001,783,1,10003,3,-30.6886,15.2,0.137
0001,783,2,20003,3,0.3703,21.5729,0.0
0001,783,1,10004,4,-30.164,-7.471,0.061
0001,783,2,20004,4,-1.2085,-10.3304,0.242
0001,783,1,10005,5,-30.4283,22.9823,0.086
0001,783,2,20005,5,-12.9733,15.0534,0.203
0001,783,1,10006,6,-29.9472,7.8418,0.038
0001,783,2,20006,6,-14.8929,6.9536,0.08
0001,783,1,10007,7,-24.8268,2.1688,0.126
0001,783,2,20007,7,-17.9652,26.2096,0.201
0001,783,1,10008,8,-25.2935,16.3317,0.102
0001,783,2,20008,8,-16.9009,-2.7047,0.176
0001,783,1,10009,9,-17.3981,-10.3174,0.065
0001,783,2,20009,9,-26.7486,23.9213,0.238
0001,783,1,10010,10,-21.1087,22.8793,0.044
0001,783,2,20010,10,-29.0238,6.6929,0.066
0001,783,1,10011,11,-21.1516,13.4035,0.088
0001,783,2,20011,11,-23.2068,16.1614,0.327
0001,790,0,0,0,-19.2205,-2.4745,0.506
0001,790,1,10001,1,-45.7567,0.198,0.226
0001,790,2,20001,1,19.9059,3.7061,0.036
0001,790,1,10002,2,-29.2469,-1.5457,0.059
0001,790,2,20002,2,-0.3698,2.7837,0.336
0001,790,1,10003,3,-30.0485,10.7368,0.404
0001,790,2,20003,3,0.0663,20.2186,0.001
0001,790,1,10004,4,-29.514,-10.9231,0.124
0001,790,2,20004,4,-0.8728,-11.34,0.071
0001,790,1,10005,5,-29.5994,19.0908,0.282
0001,790,2,20005,5,-9.944,11.3125,0.256
0001,790,1,10006,6,-29.4192,4.1038,0.276
0001,790,2,20006,6,-14.6899,6.812,0.146
0001,790,1,10007,7,-24.56,-1.2779,0.146
0001,790,2,20007,7,-14.9223,23.7678,0.076
0001,790,1,10008,8,-24.9148,14.0643,0.145
0001,790,2,20008,8,-18.5851,-2.9009,0.069
0001,790,1,10009,9,-18.3888,-11.4079,0.086
0001,790,2,20009,9,-27.4388,25.083,0.052
0001,790,1,10010,10,-21.1246,21.2988,0.064
0001,790,2,20010,10,-28.9196,6.7161,0.0
0001,790,1,10011,11,-20.8783,11.2315,0.208
0001,790,2,20011,11,-20.7065,16.6353,0.233
0001,796,0,0,0,-15.0462,3.6342,0.611
0001,796,1,10001,1,-45.3415,0.554,0.181
0001,796,2,20001,1,19.865,3.6638,0.0
0001,796,1,10002,2,-28.9815,-3.1185,0.136
0001,796,2,20002,2,-0.9141,2.6552,0.047
0001,796,1,10003,3,-29.334,9.0578,0.037
0001,796,2,20003,3,-0.0713,19.3389,0.051
0001,796,1,10004,4,-28.596,-12.9551,0.152
0001,796,2,20004,4,-1.4726,-12.117,0.129
0001,796,1,10005,5,-29.5393,18.6668,0.001
0001,796,2,20005,5,-9.332,8.3656,0.075
0001,796,1,10006,6,-29.2289,2.8255,0.003
0001,796,2,20006,6,-14.9507,4.6353,0.045
0001,796,1,10007,7,-23.3459,-2.0386,0.037
0001,796,2,20007,7,-14.8386,23.2907,0.041
0001,796,1,10008,8,-24.6918,12.5683,0.115
0001,796,2,20008,8,-17.5819,-2.2642,0.071
0001,796,1,10009,9,-18.9791,-12.7893,0.185
0001,796,2,20009,9,-28.4806,27.6775,0.185
0001,796,1,10010,10,-20.8536,19.9023,0.118
0001,796,2,20010,10,-28.6984,6.9292,0.279
0001,796,1,10011,11,-19.8448,7.2801,0.413
0001,796,2,20011,11,-19.8685,15.7332,0.28
0001,802,0,0,0,-16.7026,-1.8674,1.257
0001,802,1,10001,1,-44.0599,1.0391,0.025
0001,802,2,20001,1,19.8649,3.6637,0.0
0001,802,1,10002,2,-28.7913,-4.8272,0.235
0001,802,2,20002,2,-1.7437,1.7742,0.064
0001,802,1,10003,3,-29.0143,7.9581,0.208
0001,802,2,20003,3,-0.1562,18.4241,0.009
0001,802,1,10004,4,-28.3639,-14.2193,0.113
0001,802,2,20004,4,-1.8912,-12.2889,0.001
0001,802,1,10005,5,-29.2099,17.482,0.131
0001,802,2,20005,5,-8.5418,8.2668,0.021
0001,802,1,10006,6,-29.112,2.1414,0.114
0001,802,2,20006,6,-13.5587,1.2326,0.336
0001,802,1,10007,7,-23.4581,-4.2124,0.119
0001,802,2,20007,7,-14.5505,23.2385,0.049
0001,802,1,10008,8,-24.274,11.2576,0.012
0001,802,2,20008,8,-17.3532,-2.1169,0.005
0001,802,1,10009,9,-19.1787,-13.0359,0.271
0001,802,2,20009,9,-28.5765,27.9886,0.002
0001,802,1,10010,10,-20.3878,18.7119,0.129
0001,802,2,20010,10,-28.2191,5.749,0.23
0001,802,1,10011,11,-20.2213,2.7578,0.428
0001,802,2,20011,11,-19.0456,15.4472,0.093
0001,807,0,0,0,-13.9046,-0.3989,0.697
0001,807,1,10001,1,-43.873,0.5135,0.209
0001,807,2,20001,1,19.2323,3.034,0.101
0001,807,1,10002,2,-28.3956,-5.5811,0.139
0001,807,2,20002,2,-1.5272,3.1327,0.165
0001,807,1,10003,3,-28.0383,7.4809,0.041
0001,807,2,20003,3,0.085,17.0777,0.01
0001,807,1,10004,4,-27.8468,-14.8054,0.112
0001,807,2,20004,4,-2.7315,-12.5147,0.101
0001,807,1,10005,5,-28.8709,16.799,0.03
0001,807,2,20005,5,-9.3212,8.7725,0.008
0001,807,1,10006,6,-28.2893,0.96,0.134
0001,807,2,20006,6,-13.8661,0.0634,0.033
0001,807,1,10007,7,-22.745,-5.3906,0.277
0001,807,2,20007,7,-14.2632,23.0562,0.006
0001,807,1,10008,8,-23.8831,10.0118,0.165
0001,807,2,20008,8,-17.3985,-2.1527,0.159
0001,807,1,10009,9,-19.0636,-15.2781,0.187
0001,807,2,20009,9,-27.0408,27.8226,0.132
0001,807,1,10010,10,-20.0768,18.3203,0.154
0001,807,2,20010,10,-28.2875,3.5478,0.029
0001,807,1,10011,11,-18.8422,1.0011,0.403
0001,807,2,20011,11,-19.0376,14.8958,0.01
0001,811,0,0,0,-14.0802,-1.9518,0.339
0001,811,1,10001,1,-42.4993,0.0095,0.102
0001,811,2,20001,1,19.1222,2.9091,0.003
0001,811,1,10002,2,-27.2438,-6.6618,0.159
0001,811,2,20002,2,-1.0265,3.6055,0.023
0001,811,1,10003,3,-27.3634,7.2054,0.13
0001,811,2,20003,3,-0.6298,16.6891,0.077
0001,811,1,10004,4,-27.4133,-15.222,0.007
0001,811,2,20004,4,-3.1011,-12.4519,0.05
0001,811,1,10005,5,-28.0175,16.6083,0.112
0001,811,2,20005,5,-8.0662,8.7943,0.082
0001,811,1,10006,6,-27.7655,0.3872,0.09
0001,811,2,20006,6,-13.9757,-1.2395,0.304
0001,811,1,10007,7,-21.5453,-5.7134,0.023
0001,811,2,20007,7,-14.2011,22.9286,0.044
0001,811,1,10008,8,-23.0302,8.6572,0.163
0001,811,2,20008,8,-15.3667,-2.9259,0.255
0001,811,1,10009,9,-18.6233,-16.4824,0.155
0001,811,2,20009,9,-28.3022,27.5567,0.326
0001,811,1,10010,10,-18.9272,18.6595,0.029
0001,811,2,20010,10,-26.77,3.7037,0.071
0001,811,1,10011,11,-15.8691,-0.6022,0.385
0001,811,2,20011,11,-18.9981,14.784,0.049
0001,820,0,0,0,-4.9351,7.9862,0.754
0001,820,1,10001,1,-38.3015,0.863,0.265
0001,820,2,20001,1,18.3697,2.298,0.042
0001,820,1,10002,2,-24.751,-6.1509,0.144
0001,820,2,20002,2,0.4138,5.4678,0.228
0001,820,1,10003,3,-24.741,9.468,0.315
0001,820,2,20003,3,-1.8808,10.858,0.333
0001,820,1,10004,4,-25.1826,-16.5463,0.164
0001,820,2,20004,4,0.5973,-13.2488,0.246
0001,820,1,10005,5,-24.8622,18.8815,0.264
0001,820,2,20005,5,-5.0775,7.4123,0.116
0001,820,1,10006,6,-24.9399,1.2898,0.137
0001,820,2,20006,6,-10.6816,0.2337,0.337
0001,820,1,10007,7,-18.9725,-5.4127,0.199
0001,820,2,20007,7,-13.6752,22.7251,0.019
0001,820,1,10008,8,-20.328,8.8441,0.156
0001,820,2,20008,8,-10.9901,-5.9233,0.116
0001,820,1,10009,9,-16.878,-17.8759,0.156
0001,820,2,20009,9,-24.1702,27.3062,0.096
0001,820,1,10010,10,-15.1412,15.8248,0.145
0001,820,2,20010,10,-24.752,3.7223,0.345
0001,820,1,10011,11,-11.622,2.9901,0.39
0001,820,2,20011,11,-18.0559,14.5127,0.019
0001,829,0,0,0,-13.0271,23.6946,1.007
0001,829,1,10001,1,-37.3507,2.6013,0.215
0001,829,2,20001,1,18.194,3.2467,0.008
0001,829,1,10002,2,-24.5318,-1.5736,0.363
0001,829,2,20002,2,3.7388,8.9721,0.082
0001,829,1,10003,3,-24.5329,14.5092,0.264
0001,829,2,20003,3,-0.4855,12.3463,0.184
0001,829,1,10004,4,-23.8512,-14.0012,0.264
0001,829,2,20004,4,1.811,-12.9474,0.0
0001,829,1,10005,5,-25.2429,22.611,0.133
0001,829,2,20005,5,-4.6967,12.0791,0.344
0001,829,1,10006,6,-23.7976,4.0916,0.273
0001,829,2,20006,6,-10.3653,4.7091,0.236
0001,829,1,10007,7,-17.4099,-2.9534,0.194
0001,829,2,20007,7,-12.2989,23.3021,0.002
0001,829,1,10008,8,-20.179,10.7343,0.015
0001,829,2,20008,8,-10.0883,-4.1504,0.304
0001,829,1,10009,9,-15.314,-16.3072,0.169
0001,829,2,20009,9,-22.7737,28.8111,0.113
0001,829,1,10010,10,-13.6966,19.7425,0.108
0001,829,2,20010,10,-25.9556,7.9957,0.075
0001,829,1,10011,11,-8.606,6.4048,0.009
0001,829,2,20011,11,-21.8492,16.2386,0.294
0001,840,0,0,0,-27.5115,32.0987,0.465
0001,840,1,10001,1,-42.4879,4.4125,0.24
0001,840,2,20001,1,18.1895,3.2603,0.0
0001,840,1,10002,2,-28.7942,3.0499,0.255
0001,840,2,20002,2,1.4172,10.5793,0.024
0001,840,1,10003,3,-28.0088,17.7996,0.393
0001,840,2,20003,3,1.2525,20.2061,0.169
0001,840,1,10004,4,-27.007,-6.8578,0.295
0001,840,2,20004,4,1.0447,-8.117,0.108
0001,840,1,10005,5,-28.3893,28.1765,0.031
0001,840,2,20005,5,-8.7021,18.4534,0.247
0001,840,1,10006,6,-28.4015,9.7509,0.272
0001,840,2,20006,6,-13.7137,11.0253,0.26
0001,840,1,10007,7,-20.3998,0.7399,0.045
0001,840,2,20007,7,-12.8923,24.1831,0.05
0001,840,1,10008,8,-22.6576,15.3638,0.243
0001,840,2,20008,8,-16.3765,1.2368,0.274
0001,840,1,10009,9,-15.2033,-12.2694,0.269
0001,840,2,20009,9,-26.7169,31.7467,0.004
0001,840,1,10010,10,-18.5878,24.4211,0.124
0001,840,2,20010,10,-26.5747,10.3753,0.157
0001,840,1,10011,11,-8.594,6.4163,0.0
0001,840,2,20011,11,-23.1137,21.2152,0.379
0001,842,0,0,0,-27.921,32.1134,0.188
0001,842,1,10001,1,-43.3786,4.5492,0.105
0001,842,2,20001,1,18.1895,3.2603,0.0
0001,842,1,10002,2,-30.5546,3.3476,0.4
0001,842,2,20002,2,1.3897,10.604,0.005
0001,842,1,10003,3,-29.8316,18.0344,0.442
0001,842,2,20003,3,1.391,21.0954,0.15
0001,842,1,10004,4,-27.9027,-6.0363,0.125
0001,842,2,20004,4,0.9986,-7.9718,0.017
0001,842,1,10005,5,-29.3573,28.9163,0.248
0001,842,2,20005,5,-9.9864,18.7755,0.245
0001,842,1,10006,6,-30.0522,9.8635,0.294
0001,842,2,20006,6,-14.8612,11.6873,0.28
0001,842,1,10007,7,-20.4445,0.7819,0.007
0001,842,2,20007,7,-14.0246,24.9406,0.279
0001,842,1,10008,8,-24.1886,15.7334,0.356
0001,842,2,20008,8,-17.8141,1.8744,0.322
0001,842,1,10009,9,-15.1126,-10.596,0.362
0001,842,2,20009,9,-27.1041,32.1265,0.253
0001,842,1,10010,10,-19.2248,25.042,0.096
0001,842,2,20010,10,-26.7455,10.5285,0.027
0001,842,1,10011,11,-8.594,6.4163,0.0
0001,842,2,20011,11,-23.5135,22.2174,0.215
0001,845,0,0,0,-27.9706,31.2632,0.249
0001,845,1,10001,1,-43.5375,4.5676,0.006
0001,845,2,20001,1,18.1895,3.2603,0.0
0001,845,1,10002,2,-31.5208,4.1141,0.114
0001,845,2,20002,2,1.384,10.6089,0.0
0001,845,1,10003,3,-30.6917,18.622,0.244
0001,845,2,20003,3,1.4972,22.0584,0.051
0001,845,1,10004,4,-29.9897,-4.9373,0.307
0001,845,2,20004,4,0.992,-7.945,0.001
0001,845,1,10005,5,-29.8765,30.1217,0.183
0001,845,2,20005,5,-12.1045,19.1524,0.266
0001,845,1,10006,6,-30.5862,10.9945,0.224
0001,845,2,20006,6,-16.7426,12.7897,0.35
0001,845,1,10007,7,-20.8579,1.0238,0.191
0001,845,2,20007,7,-15.6859,25.8727,0.261
0001,845,1,10008,8,-25.5827,16.11,0.069
0001,845,2,20008,8,-19.0628,2.5377,0.061
0001,845,1,10009,9,-15.1749,-8.7006,0.291
0001,845,2,20009,9,-27.6644,31.8881,0.263
0001,845,1,10010,10,-20.2661,25.1754,0.219
0001,845,2,20010,10,-27.2839,9.9508,0.1
0001,845,1,10011,11,-8.594,6.4163,0.0
0001,845,2,20011,11,-24.9319,22.9206,0.181
0001,851,0,0,0,-27.1264,23.6102,0.348
0001,851,1,10001,1,-45.0606,4.072,0.327
0001,851,2,20001,1,18.1895,3.2603,0.0
0001,851,1,10002,2,-32.0537,5.1599,0.008
0001,851,2,20002,2,1.3835,10.6093,0.0
0001,851,1,10003,3,-31.0941,19.966,0.009
0001,851,2,20003,3,1.5002,22.1335,0.0
0001,851,1,10004,4,-32.6728,-4.1889,0.07
0001,851,2,20004,4,0.9914,-7.9434,0.0
0001,851,1,10005,5,-30.3243,28.3632,0.214
0001,851,2,20005,5,-16.1218,18.7978,0.148
0001,851,1,10006,6,-31.353,11.6213,0.029
0001,851,2,20006,6,-19.0646,13.3744,0.019
0001,851,1,10007,7,-24.3971,3.3939,0.298
0001,851,2,20007,7,-16.7306,26.2781,0.049
0001,851,1,10008,8,-25.653,16.0465,0.031
0001,851,2,20008,8,-20.3953,1.7139,0.273
0001,851,1,10009,9,-16.2916,-5.4353,0.371
0001,851,2,20009,9,-29.9685,28.9062,0.395
0001,851,1,10010,10,-22.5491,24.2338,0.262
0001,851,2,20010,10,-29.5679,8.4337,0.137
0001,851,1,10011,11,-8.942,6.5547,0.174
0001,851,2,20011,11,-26.1932,23.4501,0.002
0001,855,0,0,0,-28.4179,24.1913,0.844
0001,855,1,10001,1,-46.6859,4.1377,0.173
0001,855,2,20001,1,18.1895,3.2603,0.0
0001,855,1,10002,2,-32.0887,5.0795,0.001
0001,855,2,20002,2,0.3023,8.7512,0.208
0001,855,1,10003,3,-32.2537,18.3322,0.383
0001,855,2,20003,3,0.8424,22.7421,0.053
0001,855,1,10004,4,-33.4716,-3.7979,0.011
0001,855,2,20004,4,0.7477,-8.5444,0.071
0001,855,1,10005,5,-31.6785,25.7905,0.253
0001,855,2,20005,5,-17.0392,18.8486,0.073
0001,855,1,10006,6,-31.9168,11.032,0.024
0001,855,2,20006,6,-19.7166,12.9281,0.155
0001,855,1,10007,7,-25.7889,4.3952,0.253
0001,855,2,20007,7,-16.975,26.5141,0.016
0001,855,1,10008,8,-27.0333,17.2477,0.239
0001,855,2,20008,8,-23.2683,1.1311,0.324
0001,855,1,10009,9,-17.287,-2.7729,0.293
